code_article,libelle,region,site,agence,famille,sous_famille,sous_famille_base,quantite,CA
ART77817,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag1,Plâtre,Profilés,Profilés,5,20.6
ART45801,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Isolation,Panneaux,Panneaux,216,5799.24
ART50874,Kit Standard,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Couverture,Tuiles,Tuiles,223,4576.0
ART99927,Cheneau Eco,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Menuiserie,Fenêtres,Fenêtres,192,21217.86
ART48917,Battant Pro,Est,Site Est 1,Site Est 1-Ag1,Plâtre,Profilés,Profilés,590,11173.65
ART51200,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag3,Plâtre,Enduits,Enduits,570,12400.71
ART69371,Kit Standard,Est,Site Est 2,Site Est 2-Ag4,Plâtre,Plaques,Plaques,362,6770.45
ART42235,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag3,Menuiserie,Volets,Volets,166,10366.86
ART85442,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag2,Outillage,Manuel,Manuel,465,18691.28
ART13652,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Plâtre,Profilés,Profilés,550,20503.19
ART83665,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Isolation,Laine,Laine,233,4871.2
ART34539,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Menuiserie,Volets,Volets,615,40275.86
ART13128,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag4,Outillage,Manuel,Manuel,97,3567.81
ART56760,Kit Standard,Sud,Site Sud 1,Site Sud 1-Ag4,Isolation,Laine,Laine,564,2701.8
ART35585,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Isolation,Panneaux,Panneaux,17,139.42
ART28453,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Isolation,Vrac,Vrac,463,2383.99
ART73752,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Isolation,Panneaux,Panneaux,303,3688.56
ART63840,Cheneau Eco,Sud,Site Sud 3,Site Sud 3-Ag2,Plâtre,Profilés,Profilés,156,3380.87
ART84699,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Plâtre,Profilés,Profilés,422,5109.5
ART52532,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag2,Isolation,Vrac,Vrac,276,8536.68
ART66045,Ligne Basic,Est,Site Est 3,Site Est 3-Ag3,Outillage,Mesure,Mesure,484,10957.32
ART22804,Set Expert,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Isolation,Vrac,Vrac,349,3121.03
ART81912,Battant Pro,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Plâtre,Enduits,Enduits,615,4944.26
ART43598,Set Expert,Sud,Site Sud 1,Site Sud 1-Ag4,Plâtre,Plaques,Plaques,271,6590.25
ART61499,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag2,Isolation,Panneaux,Panneaux,644,7322.85
ART42592,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Plâtre,Plaques,Plaques,239,2537.24
ART68138,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag3,Isolation,Vrac,Vrac,441,8182.27
ART44382,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Outillage,Mesure,Mesure,507,19733.6
ART52659,Gamme Plus,Sud,Site Sud 1,Site Sud 1-Ag3,Plâtre,Enduits,Enduits,688,13145.13
ART89006,Ligne Basic,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Isolation,Panneaux,Panneaux,484,3554.97
ART70487,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Outillage,Mesure,Mesure,166,5321.37
ART40854,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag1,Menuiserie,Fenêtres,Fenêtres,112,4977.31
ART82830,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag3,Outillage,Électroportatif,Électroportatif,223,1820.74
ART56155,Cheneau Eco,Nord,Site Nord 1,Site Nord 1-Ag2,Outillage,Mesure,Mesure,611,20220.16
ART81975,Cheneau Eco,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Couverture,Tuiles,Tuiles,639,9543.24
ART32620,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag4,Outillage,Électroportatif,Électroportatif,233,7762.47
ART38640,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag3,Menuiserie,Portes,Portes,598,31029.08
ART56829,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Menuiserie,Fenêtres,Fenêtres,330,20480.89
ART71847,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag4,Isolation,Panneaux,Panneaux,117,443.66
ART97078,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Isolation,Vrac,Vrac,282,2855.96
ART96302,Kit Standard,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Menuiserie,Volets,Volets,204,12260.94
ART39361,Bloc Confort,Est,Site Est 1,Site Est 1-Ag3,Couverture,Zinguerie,Zinguerie,588,10872.87
ART86521,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Plâtre,Enduits,Enduits,226,3644.92
ART79042,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag4,Menuiserie,Fenêtres,Fenêtres,367,27282.55
ART59995,Kit Standard,Est,Site Est 1,Site Est 1-Ag2,Couverture,Étanchéité,Étanchéité,534,3234.67
ART67596,Ligne Basic,Est,Site Est 3,Site Est 3-Ag1,Outillage,Électroportatif,Électroportatif,699,14254.0
ART59364,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Outillage,Mesure,Mesure,295,15274.53
ART75225,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag1,Plâtre,Profilés,Profilés,385,7703.51
ART13747,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Outillage,Manuel,Manuel,102,6130.88
ART94806,Bloc Confort,Sud,Site Sud 1,Site Sud 1-Ag2,Outillage,Électroportatif,Électroportatif,352,9167.66
ART92282,Set Expert,Est,Site Est 1,Site Est 1-Ag2,Couverture,Zinguerie,Zinguerie,157,1754.61
ART17276,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Menuiserie,Portes,Portes,407,26409.92
ART11576,Gamme Plus,Est,Site Est 3,Site Est 3-Ag2,Isolation,Vrac,Vrac,292,6021.24
ART91075,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Outillage,Manuel,Manuel,255,15633.68
ART88959,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Couverture,Étanchéité,Étanchéité,603,8443.06
ART71783,Gamme Plus,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Couverture,Tuiles,Tuiles,315,1703.02
ART12229,Ligne Basic,Sud,Site Sud 1,Site Sud 1-Ag1,Menuiserie,Portes,Portes,428,29560.6
ART60394,Cadre Alu,Nord,Site Nord 3,Site Nord 3-Ag3,Isolation,Vrac,Vrac,536,1943.26
ART21132,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag2,Plâtre,Plaques,Plaques,388,6766.01
ART39805,Kit Standard,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Couverture,Zinguerie,Zinguerie,683,5902.33
ART40656,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag1,Couverture,Étanchéité,Étanchéité,350,1048.99
ART39009,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Isolation,Laine,Laine,394,4216.15
ART23122,Battant Pro,Nord,Site Nord 1,Site Nord 1-Ag3,Couverture,Étanchéité,Étanchéité,338,6496.24
ART57414,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Plâtre,Enduits,Enduits,152,838.17
ART88110,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag1,Plâtre,Plaques,Plaques,211,5148.01
ART89356,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Isolation,Laine,Laine,513,6313.61
ART90214,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Isolation,Vrac,Vrac,438,9436.7
ART59662,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag3,Menuiserie,Portes,Portes,3,169.55
ART75591,Bloc Confort,Est,Site Est 1,Site Est 1-Ag1,Menuiserie,Volets,Volets,472,10574.02
ART24890,Set Expert,Est,Site Est 3,Site Est 3-Ag1,Couverture,Tuiles,Tuiles,401,4797.02
ART28779,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag4,Couverture,Tuiles,Tuiles,681,8681.22
ART67688,Battant Pro,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Outillage,Mesure,Mesure,121,1980.38
ART88238,Cheneau Eco,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Menuiserie,Portes,Portes,650,19803.35
ART64787,Battant Pro,Nord,Site Nord 1,Site Nord 1-Ag2,Couverture,Étanchéité,Étanchéité,637,5083.49
ART49117,Battant Pro,Sud,Site Sud 3,Site Sud 3-Ag1,Outillage,Électroportatif,Électroportatif,86,964.17
ART18242,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag1,Plâtre,Profilés,Profilés,310,1886.48
ART63462,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Couverture,Tuiles,Tuiles,640,7703.65
ART97563,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Menuiserie,Portes,Portes,76,4323.68
ART47523,Cheneau Eco,Nord,Site Nord 1,Site Nord 1-Ag3,Outillage,Mesure,Mesure,183,5005.14
ART13533,Gamme Plus,Est,Site Est 2,Site Est 2-Ag2,Menuiserie,Fenêtres,Fenêtres,575,30879.68
ART56775,Cheneau Eco,Est,Site Est 3,Site Est 3-Ag2,Isolation,Panneaux,Panneaux,613,8317.46
ART33075,Battant Pro,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Isolation,Laine,Laine,409,2856.95
ART69157,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Outillage,Mesure,Mesure,609,36591.7
ART93611,Set Expert,Est,Site Est 3,Site Est 3-Ag3,Couverture,Étanchéité,Étanchéité,601,5472.35
ART26189,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Menuiserie,Portes,Portes,512,38462.53
ART55296,Bloc Confort,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Menuiserie,Fenêtres,Fenêtres,79,6228.4
ART98984,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Outillage,Manuel,Manuel,314,16058.88
ART16612,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag3,Couverture,Zinguerie,Zinguerie,169,1675.19
ART62735,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Isolation,Panneaux,Panneaux,235,614.09
ART72436,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Menuiserie,Fenêtres,Fenêtres,197,12444.0
ART54529,Battant Pro,Nord,Site Nord 3,Site Nord 3-Ag2,Outillage,Manuel,Manuel,28,1507.86
ART92970,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Isolation,Vrac,Vrac,604,1901.05
ART35455,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag3,Couverture,Étanchéité,Étanchéité,307,2733.45
ART34239,Gamme Plus,Est,Site Est 3,Site Est 3-Ag3,Menuiserie,Portes,Portes,251,19348.26
ART86411,Cadre Alu,Sud,Site Sud 3,Site Sud 3-Ag3,Outillage,Mesure,Mesure,238,2860.42
ART52882,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag1,Menuiserie,Fenêtres,Fenêtres,506,40257.51
ART66506,Bloc Confort,Est,Site Est 1,Site Est 1-Ag4,Isolation,Panneaux,Panneaux,460,6916.97
ART86334,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag1,Plâtre,Enduits,Enduits,255,6093.15
ART13934,Gamme Plus,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Couverture,Zinguerie,Zinguerie,619,11324.51
ART16140,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag3,Outillage,Manuel,Manuel,102,5240.17
ART28161,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag4,Isolation,Laine,Laine,179,3876.55
ART69557,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Isolation,Vrac,Vrac,548,3449.07
ART84320,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag2,Menuiserie,Portes,Portes,319,22538.66
ART43658,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag2,Plâtre,Plaques,Plaques,304,4569.49
ART20900,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag1,Menuiserie,Portes,Portes,477,17944.32
ART90804,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag4,Isolation,Panneaux,Panneaux,248,1329.34
ART40065,Battant Pro,Nord,Site Nord 1,Site Nord 1-Ag2,Isolation,Vrac,Vrac,232,1729.4
ART78755,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag2,Couverture,Zinguerie,Zinguerie,104,946.95
ART68169,Ligne Basic,Nord,Site Nord 1,Site Nord 1-Ag4,Menuiserie,Fenêtres,Fenêtres,652,37496.32
ART43069,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag2,Isolation,Laine,Laine,250,3083.94
ART16653,Cheneau Eco,Sud,Site Sud 3,Site Sud 3-Ag1,Menuiserie,Portes,Portes,581,24354.52
ART31863,Gamme Plus,Sud,Site Sud 2,Site Sud 2-Ag2,Couverture,Tuiles,Tuiles,573,7117.12
ART56225,Set Expert,Est,Site Est 1,Site Est 1-Ag3,Outillage,Mesure,Mesure,376,10044.62
ART48982,Cheneau Eco,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Menuiserie,Fenêtres,Fenêtres,652,49239.67
ART36534,Battant Pro,Nord,Site Nord 3,Site Nord 3-Ag3,Menuiserie,Portes,Portes,480,16779.26
ART43447,Set Expert,Sud,Site Sud 3,Site Sud 3-Ag1,Couverture,Tuiles,Tuiles,557,2833.68
ART92912,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Menuiserie,Portes,Portes,661,26006.23
ART45570,Cadre Alu,Nord,Site Nord 1,Site Nord 1-Ag1,Plâtre,Enduits,Enduits,401,10931.35
ART66355,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Outillage,Électroportatif,Électroportatif,618,36983.42
ART51443,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Isolation,Panneaux,Panneaux,219,4709.42
ART86416,Cheneau Eco,Sud,Site Sud 2,Site Sud 2-Ag2,Outillage,Mesure,Mesure,675,16128.67
ART88435,Gamme Plus,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Plâtre,Enduits,Enduits,79,1378.05
ART42119,Battant Pro,Nord,Site Nord 3,Site Nord 3-Ag2,Plâtre,Enduits,Enduits,71,1235.0
ART67008,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag3,Couverture,Zinguerie,Zinguerie,124,722.51
ART93780,Cadre Alu,Sud,Site Sud 3,Site Sud 3-Ag4,Outillage,Électroportatif,Électroportatif,301,12699.74
ART83292,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag4,Menuiserie,Volets,Volets,668,37025.25
ART53168,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Outillage,Manuel,Manuel,587,31619.23
ART13689,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Menuiserie,Volets,Volets,673,43351.42
ART89979,Cadre Alu,Est,Site Est 1,Site Est 1-Ag2,Outillage,Électroportatif,Électroportatif,680,25422.5
ART88316,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Menuiserie,Volets,Volets,245,10428.56
ART66592,Battant Pro,Est,Site Est 1,Site Est 1-Ag2,Outillage,Manuel,Manuel,469,7457.06
ART76262,Cheneau Eco,Sud,Site Sud 3,Site Sud 3-Ag1,Menuiserie,Fenêtres,Fenêtres,652,23463.85
ART86405,Cadre Alu,Est,Site Est 2,Site Est 2-Ag4,Couverture,Tuiles,Tuiles,104,227.94
ART52141,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag4,Menuiserie,Volets,Volets,687,34923.73
ART28707,Bloc Confort,Est,Site Est 2,Site Est 2-Ag4,Outillage,Manuel,Manuel,227,11004.01
ART34887,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag4,Outillage,Manuel,Manuel,343,13406.31
ART26213,Bloc Confort,Est,Site Est 1,Site Est 1-Ag2,Menuiserie,Fenêtres,Fenêtres,399,20740.92
ART57935,Bloc Confort,Est,Site Est 2,Site Est 2-Ag4,Plâtre,Profilés,Profilés,372,1553.15
ART64423,Battant Pro,Est,Site Est 1,Site Est 1-Ag3,Plâtre,Plaques,Plaques,41,607.07
ART23532,Kit Standard,Est,Site Est 3,Site Est 3-Ag1,Isolation,Vrac,Vrac,201,3181.71
ART59065,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag2,Couverture,Étanchéité,Étanchéité,424,1194.76
ART17315,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag4,Isolation,Vrac,Vrac,8,140.26
ART87152,Battant Pro,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Outillage,Électroportatif,Électroportatif,295,4268.99
ART25154,Kit Standard,Est,Site Est 1,Site Est 1-Ag3,Isolation,Panneaux,Panneaux,184,2891.52
ART99182,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag1,Isolation,Panneaux,Panneaux,548,4475.13
ART43131,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag2,Menuiserie,Fenêtres,Fenêtres,618,38128.34
ART76769,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Outillage,Mesure,Mesure,638,34052.75
ART95341,Cadre Alu,Est,Site Est 3,Site Est 3-Ag3,Menuiserie,Volets,Volets,370,10159.13
ART71606,Cadre Alu,Est,Site Est 2,Site Est 2-Ag4,Couverture,Zinguerie,Zinguerie,460,6984.84
ART35839,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Plâtre,Plaques,Plaques,361,9908.78
ART86864,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag3,Outillage,Mesure,Mesure,607,16607.94
ART32674,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Menuiserie,Fenêtres,Fenêtres,49,2158.86
ART62606,Ligne Basic,Nord,Site Nord 1,Site Nord 1-Ag1,Menuiserie,Volets,Volets,374,36372.87
ART96349,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Couverture,Zinguerie,Zinguerie,38,818.91
ART65815,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Plâtre,Plaques,Plaques,290,5588.28
ART46145,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag1,Isolation,Vrac,Vrac,385,7613.35
ART39709,Battant Pro,Est,Site Est 3,Site Est 3-Ag4,Couverture,Tuiles,Tuiles,697,2361.96
ART99661,Cadre Alu,Sud,Site Sud 3,Site Sud 3-Ag3,Menuiserie,Fenêtres,Fenêtres,622,49352.57
ART78969,Ligne Basic,Est,Site Est 1,Site Est 1-Ag3,Couverture,Tuiles,Tuiles,209,1429.03
ART25132,Kit Standard,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Portes,Portes,666,44910.39
ART55599,Battant Pro,Sud,Site Sud 2,Site Sud 2-Ag3,Isolation,Laine,Laine,448,9559.85
ART78207,Kit Standard,Nord,Site Nord 1,Site Nord 1-Ag1,Menuiserie,Fenêtres,Fenêtres,667,63492.28
ART77422,Kit Standard,Sud,Site Sud 1,Site Sud 1-Ag1,Isolation,Laine,Laine,527,3288.98
ART40898,Ligne Basic,Est,Site Est 2,Site Est 2-Ag3,Outillage,Électroportatif,Électroportatif,38,435.97
ART84957,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Plâtre,Profilés,Profilés,289,2993.08
ART42824,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Couverture,Tuiles,Tuiles,613,5476.07
ART87576,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Isolation,Vrac,Vrac,384,7565.3
ART97423,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag4,Plâtre,Plaques,Plaques,606,4175.14
ART25332,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Couverture,Étanchéité,Étanchéité,324,5313.61
ART61398,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Isolation,Laine,Laine,438,7879.89
ART40521,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Plâtre,Profilés,Profilés,424,12135.78
ART80072,Battant Pro,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Isolation,Vrac,Vrac,581,2735.8
ART47695,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Isolation,Panneaux,Panneaux,501,7033.42
ART20332,Cheneau Eco,Sud,Site Sud 2,Site Sud 2-Ag3,Outillage,Électroportatif,Électroportatif,287,10140.84
ART56617,Gamme Plus,Est,Site Est 2,Site Est 2-Ag3,Outillage,Manuel,Manuel,111,5230.45
ART30810,Battant Pro,Sud,Site Sud 2,Site Sud 2-Ag3,Isolation,Vrac,Vrac,209,2209.01
ART94513,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Couverture,Étanchéité,Étanchéité,359,5494.94
ART88805,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Outillage,Manuel,Manuel,397,11491.92
ART96498,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Menuiserie,Fenêtres,Fenêtres,549,36184.37
ART94229,Cadre Alu,Est,Site Est 2,Site Est 2-Ag3,Menuiserie,Portes,Portes,574,33916.43
ART62169,Cadre Alu,Est,Site Est 3,Site Est 3-Ag3,Isolation,Panneaux,Panneaux,22,256.33
ART60210,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag3,Couverture,Zinguerie,Zinguerie,501,2852.56
ART49573,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag3,Menuiserie,Portes,Portes,109,2627.99
ART74105,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag4,Isolation,Vrac,Vrac,197,1959.22
ART96472,Battant Pro,Sud,Site Sud 3,Site Sud 3-Ag4,Plâtre,Enduits,Enduits,30,316.52
ART72962,Gamme Plus,Nord,Site Nord 2,Site Nord 2-Ag1,Couverture,Étanchéité,Étanchéité,412,4399.85
ART58612,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag4,Menuiserie,Volets,Volets,588,32440.45
ART22286,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Menuiserie,Fenêtres,Fenêtres,558,28809.39
ART59696,Cadre Alu,Est,Site Est 2,Site Est 2-Ag3,Outillage,Mesure,Mesure,94,6349.6
ART31822,Cadre Alu,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Outillage,Manuel,Manuel,416,17232.01
ART52940,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag3,Plâtre,Profilés,Profilés,7,155.98
ART67646,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag4,Couverture,Étanchéité,Étanchéité,572,9820.17
ART61098,Kit Standard,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Outillage,Manuel,Manuel,175,4453.64
ART43765,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Isolation,Vrac,Vrac,585,11737.09
ART79416,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Menuiserie,Portes,Portes,185,5406.81
ART28977,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Outillage,Électroportatif,Électroportatif,319,10601.52
ART17176,Cheneau Eco,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Plâtre,Plaques,Plaques,53,1037.18
ART22366,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Plâtre,Plaques,Plaques,217,7561.69
ART52810,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag3,Isolation,Panneaux,Panneaux,559,5596.36
ART11200,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag1,Couverture,Étanchéité,Étanchéité,155,2067.08
ART71085,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Plâtre,Plaques,Plaques,377,12308.11
ART53403,Set Expert,Est,Site Est 2,Site Est 2-Ag1,Menuiserie,Portes,Portes,265,24554.35
ART94267,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Couverture,Zinguerie,Zinguerie,635,8253.21
ART22971,Kit Standard,Nord,Site Nord 2,Site Nord 2-Ag1,Couverture,Zinguerie,Zinguerie,573,6757.56
ART97355,Set Expert,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Isolation,Vrac,Vrac,598,14885.17
ART50091,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Menuiserie,Volets,Volets,438,20130.74
ART67926,Ligne Basic,Est,Site Est 3,Site Est 3-Ag1,Isolation,Vrac,Vrac,664,14169.02
ART28536,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag4,Couverture,Tuiles,Tuiles,609,3912.51
ART43085,Ligne Basic,Est,Site Est 3,Site Est 3-Ag4,Outillage,Électroportatif,Électroportatif,319,3911.19
ART81807,Battant Pro,Est,Site Est 2,Site Est 2-Ag2,Couverture,Tuiles,Tuiles,199,1269.81
ART61537,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Isolation,Vrac,Vrac,697,9300.19
ART79350,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag4,Outillage,Manuel,Manuel,351,11219.85
ART19798,Ligne Basic,Sud,Site Sud 1,Site Sud 1-Ag4,Menuiserie,Portes,Portes,27,1002.23
ART95948,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Isolation,Vrac,Vrac,282,1542.89
ART16756,Battant Pro,Sud,Site Sud 2,Site Sud 2-Ag4,Plâtre,Profilés,Profilés,159,1677.92
ART68847,Cadre Alu,Est,Site Est 3,Site Est 3-Ag3,Menuiserie,Volets,Volets,128,8815.67
ART69507,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Menuiserie,Volets,Volets,599,27927.0
ART13100,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Menuiserie,Fenêtres,Fenêtres,560,45304.14
ART75332,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Volets,Volets,82,3339.89
ART77166,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag3,Menuiserie,Volets,Volets,376,23448.87
ART10217,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag4,Couverture,Tuiles,Tuiles,584,4584.87
ART28140,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag2,Outillage,Mesure,Mesure,420,4821.4
