code_article,libelle,region,site,agence,famille,sous_famille,sous_famille_base,quantite,CA
ART59088,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag4,Couverture,Tuiles,Tuiles,239.0,2251.17
ART11825,Gamme Plus,OUEST,Site Ouest 3,Site Ouest 3-Ag4,Couverture,Tuiles,Tuiles,3.0,-49.51
ART42525,Ligne Basic,,Site Est 1,Site Est 1-Ag3,Isolation,,Panneaux,178.0,
ART31863,Gamme Plus,Sud,Site Sud 2,Site Sud 2-Ag2,,,Tuiles,573.0,7117.12
ART64947,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag4,Isolation,Panneaux,Panneaux,269.0,5606.72
ART95483,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag4,Outillage,Mesure,Mesure,,9991.01
ART96492,Kit Standard,,Site Nord 1,Site Nord 1-Ag1,Outillage,,Manuel,114.0,
ART83445,Kit Standard,,Site Est 1,Site Est 1-Ag1,Couverture,Zinguerie,Zinguerie,289.0,687.17
ART58794,Gamme Plus,Est,Site Est 3,Site Est 3-Ag4,,Plaques,Plaques,365.0,3803.07
ART67997,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag4,,,Enduits,477.0,13355.6
ART18877,Set Expert,,Site Île-de-France 3,Site Île-de-France 3-Ag2,,Enduits,Enduits,192.0,3883.14
ART40218,Battant Pro,Sud,Site Sud 3,Site Sud 3-Ag1,Outillage,,Manuel,524.0,5848.64
ART50250,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,,Panneaux,Panneaux,103.0,2874.09
ART66969,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Plâtre,Profilés,Profilés,503.0,9024.83
ART88871,Set Expert,,Site Île-de-France 1,Site Île-de-France 1-Ag1,Menuiserie,,Portes,692.0,56222.89
ART94739,Set Expert,Est,Site Est 2,Site Est 2-Ag1,Isolation,Panneaux,Panneaux,252.0,1658.84
ART43326,Ligne Basic,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Plâtre,Profilés,Profilés,341.0,3653.57
ART54389,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Couverture,Zinguerie,Zinguerie,26.0,
ART40911,Cadre Alu,Nord,Site Nord 1,Site Nord 1-Ag2,Plâtre,Plaques,Plaques,43.0,
ART84666,Cadre Alu,Nord,Site Nord 1,Site Nord 1-Ag3,Isolation,,Vrac,497.0,8971.61
ART39761,Cheneau Eco,,Site Est 1,Site Est 1-Ag4,Couverture,Étanchéité,Étanchéité,41.0,403.63
ART55287,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,,Étanchéité,Étanchéité,463.0,1679.24
ART69750,Bloc Confort,Ouest,Site Ouest 1,Site Ouest 1-Ag1,,Portes,Portes,428.0,32520.37
ART62606,Ligne Basic,Nord,Site Nord 1,Site Nord 1-Ag1,,Volets,Volets,,36372.87
ART24744,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Isolation,,Laine,132000.0,4383.92
ART67076,Ligne Basic,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Menuiserie,Fenêtres,Fenêtres,191.0,6689.26
ART20872,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Isolation,Laine,Laine,,9987.18
ART35374,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag3,,Fenêtres,Fenêtres,625.0,34710.86
ART26026,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag2,Plâtre,Plaques,Plaques,,8133.88
ART34335,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag3,Isolation,Vrac,Vrac,153.0,723.62
ART15321,Set Expert,Est,Site Est 1,Site Est 1-Ag4,Menuiserie,,Volets,639.0,
ART93902,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Couverture,,Étanchéité,114.0,1489.77
ART98851,Kit Standard,,Site Ouest 2,Site Ouest 2-Ag4,Outillage,Manuel,Manuel,137.0,3113.86
ART66108,Kit Standard,Nord,Site Nord 2,Site Nord 2-Ag3,Couverture,Zinguerie,Zinguerie,160.0,-1571.12
ART15423,Gamme Plus,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Plâtre,Plaques,Plaques,542.0,16305.11
ART61235,Bloc Confort,Est,Site Est 3,Site Est 3-Ag3,Plâtre,Plaques,Plaques,302.0,4847.2
ART23120,Battant Pro,Est,Site Est 2,Site Est 2-Ag1,,,Profilés,539.0,14234.58
ART83773,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Couverture,,Zinguerie,477.0,7891.13
ART35526,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag1,,Tuiles,Tuiles,436.0,5742.95
ART44890,Kit Standard,Nord,Site Nord 2,Site Nord 2-Ag4,,Plaques,Plaques,42.0,228.85
ART15316,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag4,,Portes,Portes,359.0,
ART89210,Kit Standard,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Couverture,Zinguerie,Zinguerie,37.0,355.16
ART71553,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag1,Couverture,Étanchéité,Étanchéité,310.0,5090.86
ART89922,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Outillage,Manuel,Manuel,107.0,1584.51
ART81732,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag4,Isolation,,Laine,,
ART22534,Gamme Plus,Est,Site Est 2,Site Est 2-Ag3,,,Vrac,188.0,870.48
ART11884,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Outillage,,Mesure,588.0,
ART99219,Kit Standard,Est,Site Est 3,Site Est 3-Ag3,,Enduits,Enduits,607.0,
ART32064,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag4,Menuiserie,Portes,Portes,663.0,-35047.09
ART62067,Kit Standard,,Site Est 1,Site Est 1-Ag3,Menuiserie,Portes,Portes,325.0,
ART26252,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag3,Couverture,Zinguerie,Zinguerie,,
ART59605,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag3,,Électroportatif,Électroportatif,,4194.21
ART34562,Ligne Basic,Est,Site Est 2,Site Est 2-Ag2,Outillage,Mesure,Mesure,31.0,780.61
ART37522,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag2,,Enduits,Enduits,3.0,83.71
ART41368,Kit Standard,,Site Nord 3,Site Nord 3-Ag1,,Panneaux,Panneaux,109.0,875.19
ART32837,Cheneau Eco,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,,Vrac,Vrac,103.0,
ART54592,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag2,Menuiserie,Volets,Volets,581000.0,19718.9
ART78350,Cheneau Eco,Sud,Site Sud 3,Site Sud 3-Ag1,Menuiserie,Volets,Volets,,26500.14
ART51789,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Isolation,Panneaux,Panneaux,332.0,5991.03
ART45912,Set Expert,Est,Site Est 2,Site Est 2-Ag4,Isolation,Panneaux,Panneaux,688000.0,8964.08
ART51978,Ligne Basic,Est,Site Est 1,Site Est 1-Ag4,Outillage,Mesure,Mesure,,5387.15
ART63638,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag2,Isolation,Panneaux,Panneaux,,177.22
ART55714,Gamme Plus,Est,Site Est 1,Site Est 1-Ag2,Plâtre,Enduits,Enduits,345.0,8047.36
ART85407,Kit Standard,Nord,Site Nord 1,Site Nord 1-Ag2,,,Fenêtres,33.0,2103.16
ART89258,Bloc Confort,,Site Sud 1,Site Sud 1-Ag3,,Panneaux,Panneaux,,9069.32
ART99466,Cadre Alu,NORD,Site Nord 1,Site Nord 1-Ag2,Isolation,Vrac,Vrac,347000.0,5651.51
ART53405,Battant Pro,Est,Site Est 2,Site Est 2-Ag1,,Profilés,Profilés,525.0,6560.86
ART16130,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag3,,,Tuiles,277.0,5325.09
ART75243,Ligne Basic,,Site Sud 2,Site Sud 2-Ag4,Outillage,,Mesure,,12761.69
ART29354,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Volets,Volets,333000.0,17827.67
ART11243,Battant Pro,Sud,Site Sud 3,Site Sud 3-Ag3,,Manuel,Manuel,,3602.71
ART92223,Cheneau Eco,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Couverture,Tuiles,Tuiles,31.0,
ART65568,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag1,Couverture,Étanchéité,Étanchéité,394.0,7814.79
ART40878,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Isolation,Vrac,Vrac,418.0,12032.69
ART84436,Set Expert,,Site Île-de-France 3,Site Île-de-France 3-Ag2,Outillage,,Électroportatif,,8797.71
ART26696,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag4,,Fenêtres,Fenêtres,411.0,19712.48
ART33564,Set Expert,NORD,Site Nord 3,Site Nord 3-Ag2,,Plaques,Plaques,408.0,10863.04
ART92945,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Menuiserie,Fenêtres,Fenêtres,,3187.91
ART61461,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag4,Couverture,Étanchéité,Étanchéité,441.0,2141.83
ART45790,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Menuiserie,,Volets,594.0,31577.07
ART99876,Cheneau Eco,,Site Île-de-France 3,Site Île-de-France 3-Ag3,Outillage,Électroportatif,Électroportatif,644.0,
ART21712,Cheneau Eco,Sud,Site Sud 2,Site Sud 2-Ag3,Menuiserie,Volets,Volets,224.0,10345.87
ART36001,Set Expert,SUD,Site Sud 1,Site Sud 1-Ag4,Outillage,Manuel,Manuel,100.0,
ART91309,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag1,,Mesure,Mesure,307.0,4146.47
ART39534,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Couverture,Étanchéité,Étanchéité,16.0,216.23
ART37226,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag3,Isolation,Vrac,Vrac,187000.0,1840.48
ART76262,Cheneau Eco,Sud,Site Sud 3,Site Sud 3-Ag1,Menuiserie,Fenêtres,Fenêtres,652.0,23463.85
ART65282,Cadre Alu,Nord,Site Nord 3,Site Nord 3-Ag3,Couverture,,Étanchéité,,44.12
ART45952,Gamme Plus,Nord,Site Nord 2,Site Nord 2-Ag1,,Vrac,Vrac,456.0,3549.42
ART57716,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag4,Outillage,Électroportatif,Électroportatif,651.0,23881.73
ART55458,Gamme Plus,EST,Site Est 1,Site Est 1-Ag1,Couverture,,Zinguerie,,5033.29
ART13779,Battant Pro,OUEST,Site Ouest 2,Site Ouest 2-Ag1,Couverture,Tuiles,Tuiles,115.0,2250.37
ART14502,Battant Pro,,Site Nord 1,Site Nord 1-Ag3,Outillage,Manuel,Manuel,460.0,
ART85245,Battant Pro,,Site Est 3,Site Est 3-Ag2,Outillage,Électroportatif,Électroportatif,536.0,-17092.49
ART31932,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Couverture,,Tuiles,114.0,1542.27
ART86579,Bloc Confort,Est,Site Est 3,Site Est 3-Ag2,,Portes,Portes,550.0,23445.26
ART42649,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Couverture,Étanchéité,Étanchéité,383.0,
ART89108,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag1,Couverture,Zinguerie,Zinguerie,126.0,1387.36
ART57309,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag3,Menuiserie,Portes,Portes,617000.0,55638.49
ART25772,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag3,Outillage,Électroportatif,Électroportatif,64.0,-2663.81
ART48585,Set Expert,,Site Sud 2,Site Sud 2-Ag1,,Plaques,Plaques,119.0,757.47
ART92065,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag4,Outillage,Électroportatif,Électroportatif,411000.0,20353.41
ART44418,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Outillage,Mesure,Mesure,,4878.54
ART29195,Bloc Confort,Sud,Site Sud 2,Site Sud 2-Ag1,Couverture,Zinguerie,Zinguerie,,983.08
ART10052,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag2,,Zinguerie,Zinguerie,98.0,1537.41
ART15965,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag3,,Volets,Volets,251.0,9703.16
ART87753,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag2,Outillage,Électroportatif,Électroportatif,,9066.92
ART78116,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag3,Plâtre,Profilés,Profilés,400.0,1696.61
ART57161,Battant Pro,Nord,Site Nord 3,Site Nord 3-Ag4,,Tuiles,Tuiles,254.0,5109.69
ART19931,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag4,Couverture,,Étanchéité,632.0,11190.28
ART93592,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Outillage,Manuel,Manuel,,41861.88
ART47002,Battant Pro,Est,Site Est 2,Site Est 2-Ag1,Isolation,Panneaux,Panneaux,,3038.94
ART77254,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag4,,Étanchéité,Étanchéité,,1759.03
ART65921,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag3,Couverture,Tuiles,Tuiles,158.0,737.64
ART90897,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag3,Menuiserie,,Portes,184.0,-6961.06
ART65251,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag2,Outillage,,Mesure,176.0,2918.0
ART16304,Gamme Plus,Est,Site Est 2,Site Est 2-Ag2,Couverture,,Étanchéité,,6342.05
ART56225,Set Expert,Est,Site Est 1,Site Est 1-Ag3,Outillage,Mesure,Mesure,,10044.62
ART20704,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag3,Outillage,Mesure,Mesure,228.0,1957.5
ART91316,Cheneau Eco,Sud,Site Sud 2,Site Sud 2-Ag1,,Électroportatif,Électroportatif,407.0,13198.7
ART43929,Cheneau Eco,Est,Site Est 3,Site Est 3-Ag1,Outillage,,Mesure,678.0,29923.91
ART18290,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Plâtre,Plaques,Plaques,248.0,
ART90959,Kit Standard,Nord,Site Nord 1,Site Nord 1-Ag2,Menuiserie,Portes,Portes,601.0,13617.84
ART87969,Cheneau Eco,,Site Île-de-France 2,Site Île-de-France 2-Ag4,Outillage,Mesure,Mesure,413.0,12643.62
ART36067,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag4,Menuiserie,Fenêtres,Fenêtres,108.0,8217.6
ART90172,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Outillage,Mesure,Mesure,14.0,145.8
ART85983,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag1,Couverture,Zinguerie,Zinguerie,229.0,5560.96
ART66111,Ligne Basic,Nord,Site Nord 1,Site Nord 1-Ag2,Menuiserie,,Portes,698.0,38093.25
ART63462,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Couverture,Tuiles,Tuiles,640000.0,7703.65
ART81975,Cheneau Eco,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Plâtre,Profilés,Profilés,290.0,8503.01
ART77614,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Menuiserie,Volets,Volets,,36288.15
ART23646,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag2,Couverture,,Étanchéité,232.0,1390.58
ART90331,Ligne Basic,Est,Site Est 3,Site Est 3-Ag2,Isolation,,Panneaux,,
ART31291,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Couverture,Étanchéité,Étanchéité,63000.0,
ART56829,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Menuiserie,Fenêtres,Fenêtres,330.0,20480.89
ART42657,Set Expert,,Site Est 2,Site Est 2-Ag3,Couverture,Étanchéité,Étanchéité,480000.0,2628.65
ART32922,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag2,Plâtre,,Plaques,679.0,7159.52
ART89025,Kit Standard,,Site Ouest 2,Site Ouest 2-Ag2,Outillage,,Électroportatif,363.0,8907.36
ART30968,Cadre Alu,Est,Site Est 3,Site Est 3-Ag2,Isolation,Vrac,Vrac,653.0,7966.29
ART59516,Cadre Alu,SUD,Site Sud 1,Site Sud 1-Ag2,Plâtre,Profilés,Profilés,,7623.85
ART91295,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag1,,Volets,Volets,314.0,8495.12
ART69879,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag3,Outillage,Électroportatif,Électroportatif,25.0,507.01
ART88380,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Menuiserie,Fenêtres,Fenêtres,40.0,-1788.82
ART16140,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag3,Outillage,Manuel,Manuel,,5240.17
ART70252,Ligne Basic,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Outillage,Manuel,Manuel,,11973.09
ART67314,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag3,Outillage,Électroportatif,Électroportatif,298.0,
ART45115,Cadre Alu,OUEST,Site Ouest 1,Site Ouest 1-Ag4,Couverture,Étanchéité,Étanchéité,509.0,
ART28599,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag1,Isolation,Panneaux,Panneaux,424.0,1370.81
ART16967,Kit Standard,Est,Site Est 3,Site Est 3-Ag2,,Enduits,Enduits,179000.0,576.8
ART88054,Set Expert,,Site Nord 1,Site Nord 1-Ag4,Outillage,,Mesure,,
ART44529,Set Expert,OUEST,Site Ouest 3,Site Ouest 3-Ag3,Isolation,Vrac,Vrac,49.0,233.75
ART55076,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag3,,Tuiles,Tuiles,21.0,170.4
ART22338,Battant Pro,,Site Nord 2,Site Nord 2-Ag3,Outillage,Manuel,Manuel,,1078.43
ART96384,Bloc Confort,Est,Site Est 2,Site Est 2-Ag2,Isolation,Laine,Laine,650.0,13698.25
ART40121,Set Expert,SUD,Site Sud 3,Site Sud 3-Ag1,Couverture,Zinguerie,Zinguerie,61.0,1323.12
ART57036,Cheneau Eco,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Couverture,Tuiles,Tuiles,670.0,13758.56
ART61398,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Isolation,Laine,Laine,,
ART43930,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Isolation,Laine,Laine,381.0,11638.6
ART32820,Battant Pro,Nord,Site Nord 1,Site Nord 1-Ag1,Plâtre,,Plaques,623.0,7424.75
ART90177,Ligne Basic,Est,Site Est 2,Site Est 2-Ag2,Plâtre,Profilés,Profilés,199000.0,3586.08
ART73941,Battant Pro,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Couverture,Tuiles,Tuiles,48.0,403.15
ART35497,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Couverture,Zinguerie,Zinguerie,201.0,2976.08
ART49894,Ligne Basic,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Isolation,Panneaux,Panneaux,20.0,209.81
ART59665,Cheneau Eco,Sud,Site Sud 3,Site Sud 3-Ag3,Outillage,,Mesure,669.0,12884.41
ART42394,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag4,Outillage,,Électroportatif,597.0,28056.72
ART20586,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag4,Plâtre,Enduits,Enduits,338.0,
ART42926,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag4,Menuiserie,Fenêtres,Fenêtres,350.0,31560.38
ART86411,Cadre Alu,,Site Sud 3,Site Sud 3-Ag3,Outillage,Mesure,Mesure,,2860.42
ART41507,Cadre Alu,Est,Site Est 3,Site Est 3-Ag2,Menuiserie,Fenêtres,Fenêtres,71000.0,3128.6
ART65597,Gamme Plus,Est,Site Est 3,Site Est 3-Ag1,Outillage,Mesure,Mesure,307.0,7425.06
ART31682,Battant Pro,Est,Site Est 2,Site Est 2-Ag2,Couverture,Tuiles,Tuiles,278.0,779.04
ART51747,Battant Pro,Nord,Site Nord 3,Site Nord 3-Ag4,,Panneaux,Panneaux,449.0,5191.82
ART99165,Cadre Alu,,Site Nord 2,Site Nord 2-Ag1,Plâtre,Plaques,Plaques,157.0,3610.06
ART63946,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag1,Outillage,Mesure,Mesure,,896.41
ART14168,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag3,Isolation,Vrac,Vrac,309.0,6457.95
ART83618,Battant Pro,Est,Site Est 3,Site Est 3-Ag4,Outillage,,Manuel,60000.0,
ART52522,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag2,Plâtre,Enduits,Enduits,392.0,
ART32930,Kit Standard,EST,Site Est 3,Site Est 3-Ag3,Menuiserie,Portes,Portes,20.0,1147.45
ART13931,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag1,,,Plaques,517.0,5878.28
ART86566,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Plâtre,Enduits,Enduits,75.0,775.96
ART98839,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag1,Couverture,Zinguerie,Zinguerie,626.0,4552.79
ART61836,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Outillage,Mesure,Mesure,302.0,14453.31
ART48475,Gamme Plus,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Menuiserie,Fenêtres,Fenêtres,666.0,37538.12
ART54890,Cheneau Eco,,Site Est 3,Site Est 3-Ag1,,Volets,Volets,533.0,28841.44
ART57860,Cheneau Eco,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,,,Étanchéité,1.0,10.02
ART68490,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag3,,Panneaux,Panneaux,87.0,346.89
ART46642,Ligne Basic,Ouest,Site Ouest 3,Site Ouest 3-Ag1,,Plaques,Plaques,394.0,8412.45
ART51443,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Isolation,Panneaux,Panneaux,,4709.42
ART20093,Cadre Alu,Nord,Site Nord 3,Site Nord 3-Ag2,Outillage,Mesure,Mesure,,
ART64734,Kit Standard,,Site Ouest 2,Site Ouest 2-Ag4,Outillage,Mesure,Mesure,,215.72
ART64121,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag2,,Électroportatif,Électroportatif,557.0,27123.61
ART32932,Bloc Confort,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Outillage,Électroportatif,Électroportatif,429.0,17361.28
ART91797,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag3,Couverture,Zinguerie,Zinguerie,,131.84
ART27285,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Couverture,,Tuiles,414.0,5228.91
ART80166,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag2,,Portes,Portes,595000.0,50627.72
ART85681,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Isolation,Panneaux,Panneaux,339.0,3941.15
ART27285,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag4,Plâtre,,Profilés,145.0,3217.52
ART17227,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag1,,,Profilés,384.0,
ART59699,Cadre Alu,Est,Site Est 1,Site Est 1-Ag2,Couverture,,Étanchéité,2.0,
ART94278,Cheneau Eco,OUEST,Site Ouest 3,Site Ouest 3-Ag2,Outillage,Mesure,Mesure,478.0,3665.41
ART91979,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Outillage,Manuel,Manuel,336.0,12317.25
ART26352,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag1,,Mesure,Mesure,689.0,
ART54174,Set Expert,,Site Sud 3,Site Sud 3-Ag1,Outillage,,Manuel,195000.0,9942.68
ART12005,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Plâtre,Profilés,Profilés,468.0,
ART22294,Cheneau Eco,Sud,Site Sud 2,Site Sud 2-Ag3,Plâtre,Enduits,Enduits,110.0,
ART44231,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Isolation,Laine,Laine,,
ART18976,Battant Pro,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Menuiserie,Portes,Portes,398.0,24189.86
ART12999,Gamme Plus,Est,Site Est 3,Site Est 3-Ag2,Couverture,Zinguerie,Zinguerie,650.0,6859.37
ART34969,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag4,,Manuel,Manuel,,17588.33
ART87614,Battant Pro,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Couverture,,Zinguerie,547.0,4720.77
ART94214,Cheneau Eco,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,,Portes,Portes,350.0,24045.42
ART89713,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag2,Couverture,Étanchéité,Étanchéité,,4591.55
ART93157,Kit Standard,Sud,Site Sud 1,Site Sud 1-Ag1,Plâtre,Enduits,Enduits,577.0,18641.8
ART73941,Set Expert,,Site Nord 2,Site Nord 2-Ag2,Couverture,Étanchéité,Étanchéité,532.0,
ART49456,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag2,Plâtre,Enduits,Enduits,442.0,5679.13
ART18869,Ligne Basic,Nord,Site Nord 1,Site Nord 1-Ag3,Menuiserie,Volets,Volets,109.0,3672.75
ART13333,Kit Standard,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Menuiserie,Portes,Portes,299.0,19822.92
ART51554,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag3,,,Enduits,,16018.8
ART41945,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Isolation,Panneaux,Panneaux,332.0,4782.18
ART17734,Cheneau Eco,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Isolation,,Laine,250.0,3432.85
ART76117,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag3,Couverture,Étanchéité,Étanchéité,,37.24
ART31009,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag4,Plâtre,Enduits,Enduits,631.0,7161.93
ART79445,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Menuiserie,Portes,Portes,384.0,17602.52
ART43450,Battant Pro,Sud,Site Sud 3,Site Sud 3-Ag1,Couverture,Étanchéité,Étanchéité,429.0,8340.75
ART10987,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Isolation,Vrac,Vrac,604.0,9895.75
ART87031,Battant Pro,Sud,Site Sud 2,Site Sud 2-Ag1,Outillage,,Électroportatif,,2074.44
ART45400,Bloc Confort,Est,Site Est 2,Site Est 2-Ag2,Isolation,Vrac,Vrac,623.0,5497.14
ART13854,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag2,,Volets,Volets,138.0,
